time (ms),datetime,samples,Viavi.UE.Name,Viavi.UE.Slice,Viavi.Cell.Name,Viavi.Cell.beam,Viavi.mMIMO.Type,Viavi.UE.Rsrp,Viavi.UE.Rsrq,Viavi.UE.RsSinr,Viavi.UE.targetThroughputDl,Viavi.UE.anomalies,Viavi.QoS.Priority,Viavi.QoS.5qi,Viavi.DL.Latency,Viavi.QoS.Score,DRB.UECqiUl,DRB.UEBlerUl,Viavi.DRB.UeMcsUl,DRB.UEThpUl,RRU.PrbUsedUl,TB.TotNbrUl,DRB.UECqiDl,DRB.UEBlerDl,Viavi.DRB.UeMcsDl,DRB.UEThpDl,RRU.PrbUsedDl,RRU.PrbTotDl,RRU.PrbTotUl,TB.TotNbrDl,Viavi.CA.cells,Viavi.Geo.x,Viavi.Geo.y,Viavi.Geo.z,Viavi.UE.servingDistance,RRC.timingAdvance,Viavi.UE.RI
1672569900000,2023-01-01 10:45:00 ~ 10:59:59,900,Indoor-11,eMBB,S3/N12/C2,1,CSI-RS,-99,-11,9,8,0,20,1,0,67,0,0,0,0.0592041,18,6747.5,9,0.0957555,17,5.35391,16.2667,15.3459,16.9811,60752.5,1,1796,-1168,2,3012,14,1
1672569900000,2023-01-01 10:45:00 ~ 10:59:59,900,Indoor-12,eMBB,S3/N12/C3,1,CSI-RS,-85,-11,7,8,0,20,1,0,44,0,0,0,0.0415955,13,6747.5,8,0.0833153,13,3.51172,14.3333,13.522,12.2642,40502,1,-1607,-486,2,855,0,1
1672569900000,2023-01-01 10:45:00 ~ 10:59:59,900,Indoor-13,eMBB,S3/N1/C2,1,CSI-RS,-83,-10,39,8,0,20,1,0,98,0,0,0,0.0864258,26,6749.5,15,0,28,7.85547,11,10.3774,24.5283,60761.5,1,-795,-559,2,643,0,1
1672569900000,2023-01-01 10:45:00 ~ 10:59:59,900,Indoor-14,eMBB,S6/N1/C2,1,CSI-RS,-69,-10,40,8,0,20,1,0,98,0,0,0,0.0592041,18,6749.5,15,0,28,7.85547,11,10.3774,16.9811,60760.5,1,82,-1391,2,402,0,1
1672569900000,2023-01-01 10:45:00 ~ 10:59:59,900,Indoor-15,eMBB,S1/N12/C3,1,CSI-RS,-79,-11,12,8,0,20,1,0,46.3622,0,0,0,0.0279999,9,6749.49,11,0.0899071,20,3.70907,8.84864,8.34778,8.49057,60131.5,1,-1439,507,2,988,0,1
1672569900000,2023-01-01 10:45:00 ~ 10:59:59,900,Indoor-16,eMBB,S1/N1/C2,1,CSI-RS,-68,-10,40,8,0,20,1,0,98,0,0,0,0.0728149,22,6749.5,15,0,28,7.85547,11,10.3774,20.7547,60760.5,1,-334,499,2,454,0,1
1672569900000,2023-01-01 10:45:00 ~ 10:59:59,900,Indoor-17,eMBB,S1/N12/C3,1,CSI-RS,-75,-10,15,8,0,20,1,0,58.4489,0,0,0,0.0279999,9,6749.49,12,0.0901927,23,4.68067,8.74593,8.25087,8.49057,60758.4,1,-1415,368,2,1031,0,1
1672569900000,2023-01-01 10:45:00 ~ 10:59:59,900,Indoor-18,eMBB,S5/N1/C3,1,CSI-RS,-68,-10,40,8,0,20,1,0,98,0,0,0,0.0455933,14,6749.5,15,0,28,7.85547,11,10.3774,13.2075,60761.5,1,-2360,-1211,2,585,0,1
1672569900000,2023-01-01 10:45:00 ~ 10:59:59,900,Indoor-19,eMBB,S6/N1/C2,1,CSI-RS,-96,-10,26,8,0,20,1,0,98,0,0,0,0.0592041,18,6749.5,15,0,28,7.85547,11,10.3774,16.9811,60760.5,1,772,-1225,2,916,0,1
1672569900000,2023-01-01 10:45:00 ~ 10:59:59,900,Indoor-20,eMBB,S2/N1/C1,1,CSI-RS,-63,-10,26,8,0,20,1,0,98,0,0,0,0.0728149,22,6749.5,15,0,28,7.85547,11,10.3774,20.7547,60760.5,1,1042,1447,2,439,0,1
1672569900000,2023-01-01 10:45:00 ~ 10:59:59,900,Indoor-21,eMBB,S1/N1/C3,1,CSI-RS,-74,-10,40,8,0,20,1,0,98,0,0,0,0.0895996,27,6749.5,15,0,28,7.85547,11,10.3774,25.4717,60761.5,1,-1420,235,2,1111,0,1
1672569900000,2023-01-01 10:45:00 ~ 10:59:59,900,Indoor-22,eMBB,S3/N12/C1,1,CSI-RS,-55,-10,38,8,0,20,1,0,98,0,0,0,0.0864258,26,6747.5,15,0,28,7.85547,11,10.3774,24.5283,60759.5,1,-960,422,2,357,0,1
1672569900000,2023-01-01 10:45:00 ~ 10:59:59,900,Indoor-23,eMBB,S5/N12/C1,1,CSI-RS,-65,-11,10,8,0,20,1,0,87.6,0,0,0,0.0592041,18,6749.5,10,0.088032,18,6.98906,19.8,18.6792,16.9811,60759.5,1,-1820,-512,2,355,0,1
1672569900000,2023-01-01 10:45:00 ~ 10:59:59,900,Indoor-24,eMBB,S3/N1/C3,1,CSI-RS,-64,-10,40,8,0,20,1,0,98,0,0,0,0.0864258,26,6749.5,15,0,28,7.85547,11,10.3774,24.5283,60761.5,1,-1267,-335,2,508,0,1
1672569900000,2023-01-01 10:45:00 ~ 10:59:59,900,Indoor-25,eMBB,S3/N1/C2,1,CSI-RS,-86,-10,36,8,0,20,1,0,98,0,0,0,0.0864258,26,6749.5,15,0,28,7.85547,11,10.3774,24.5283,60761.5,1,-91,-96,2,876,0,1
1672569900000,2023-01-01 10:45:00 ~ 10:59:59,900,Indoor-26,eMBB,S1/N12/C2,1,CSI-RS,-80,-10,16,8,0,20,1,0,53.5,0,0,0,0.0247955,8,6747.49,13,0.0904978,24,4.29883,7.49988,7.07536,7.54717,60743.4,1,592,350,2,1257,0,1
1672569900000,2023-01-01 10:45:00 ~ 10:59:59,900,Indoor-27,eMBB,S5/N1/C3,1,CSI-RS,-65,-10,40,8,0,20,1,0,98,0,0,0,0.0455933,14,6749.5,15,0,28,7.85547,11,10.3774,13.2075,60761.5,1,-2491,-1210,2,693,0,1
1672569900000,2023-01-01 10:45:00 ~ 10:59:59,900,Indoor-28,eMBB,S7/N12/C2,1,CSI-RS,-82,-11,6,8,0,20,1,0,53.5,0,0,0,0.0592041,18,6749.5,7,0.084866,12,4.28027,20,18.8679,16.9811,60760.5,1,1194,-1078,2,421,0,1
1672569900000,2023-01-01 10:45:00 ~ 10:59:59,900,Indoor-29,eMBB,S1/N12/C3,1,CSI-RS,-76,-10,22,8,0,20,1,0,77.0189,0,0,0,0.0279999,9,6747.5,15,0,28,6.17824,8.66877,8.17808,8.49057,60759.5,1,-1468,372,2,1075,0,1
1672569900000,2023-01-01 10:45:00 ~ 10:59:59,900,Indoor-30,eMBB,S1/N12/C3,1,CSI-RS,-73,-11,10,8,0,20,1,0,38.6122,0,0,0,0.0279999,9,6747.5,10,0.088032,18,3.10014,8.85074,8.34976,8.49057,58996.5,1,-1228,672,2,731,0,1
1672569900000,2023-01-01 10:45:00 ~ 10:59:59,900,Indoor-31,eMBB,S4/N12/C1,1,CSI-RS,-67,-10,19,8,0,20,1,0,98,0,0,0,0.0728149,22,6749.5,15,0,28,7.85547,11,10.3774,20.7547,60760.5,1,1968,959,2,723,0,1
1672569900000,2023-01-01 10:45:00 ~ 10:59:59,900,Indoor-32,eMBB,S5/N12/C2,1,CSI-RS,-85,-11,10,8,0,20,1,0,93,0,0,0,0.0895996,27,6745.5,10,0.088032,18,7.41406,21,19.8113,25.4717,60733.5,1,-1329,-1332,2,734,0,1
1672569900000,2023-01-01 10:45:00 ~ 10:59:59,900,Indoor-33,eMBB,S5/N1/C3,1,CSI-RS,-90,-10,32,8,0,20,1,0,98,0,0,0,0.0415955,13,6749.5,15,0,28,7.85547,11,10.3774,12.2642,60761.5,1,-2165,-1498,2,694,0,1
1672569900000,2023-01-01 10:45:00 ~ 10:59:59,900,Indoor-34,eMBB,S2/N12/C1,1,CSI-RS,-77,-10,15,8,0,20,1,0,94,0,0,0,0.0487976,15,6749.5,12,0.0901927,23,7.52344,14,13.2075,14.1509,60761.5,1,1424,1259,2,283,0,1
1672569900000,2023-01-01 10:45:00 ~ 10:59:59,900,Indoor-35,eMBB,S4/N12/C2,1,CSI-RS,-67,-10,26,8,0,20,1,0,98,0,0,0,0.36084,106,6747.5,15,0,28,7.85547,11,10.3774,100,60759.5,1,2539,-146,2,746,0,1
1672569900000,2023-01-01 10:45:00 ~ 10:59:59,900,Indoor-36,eMBB,S1/N12/C2,1,CSI-RS,-74,-13,0,8,0,20,1,0,7.49889,0,0,0,0.0247955,8,6747.49,4,0.0687312,4,0.568527,7.99901,7.54624,7.54717,60759.4,1,355,487,2,984,0,1
1672569900000,2023-01-01 10:45:00 ~ 10:59:59,900,Indoor-37,eMBB,S6/N1/C2,1,CSI-RS,-71,-10,40,8,0,20,1,0,98,0,0,0,0.0592041,18,6749.5,15,0,28,7.85547,11,10.3774,16.9811,60761.5,1,25,-1306,2,300,0,1
1672569900000,2023-01-01 10:45:00 ~ 10:59:59,900,Indoor-38,eMBB,S7/N12/C1,1,CSI-RS,-83,-11,10,8,0,20,1,0,93,0,0,0,0.117615,35,6747.5,10,0.088032,18,7.41406,21,19.8113,33.0189,60758.5,1,1127,155,2,938,0,1
1672569900000,2023-01-01 10:45:00 ~ 10:59:59,900,Indoor-39,eMBB,S5/N1/C1,1,CSI-RS,-64,-10,40,8,0,20,1,0,98,0,0,0,0.0864258,26,6749.5,15,0,28,7.85547,11,10.3774,24.5283,60760.5,1,-1976,-377,2,490,0,1
1672569900000,2023-01-01 10:45:00 ~ 10:59:59,900,Indoor-40,eMBB,S6/N1/C1,1,CSI-RS,-56,-10,40,8,0,20,1,0,98,0,0,0,0.0864258,26,6749.5,15,0,28,7.85547,11,10.3774,24.5283,60760.5,1,-84,-775,2,275,0,1
1672569900000,2023-01-01 10:45:00 ~ 10:59:59,900,Indoor-41,eMBB,S7/N1/C3,1,CSI-RS,-75,-10,40,8,0,20,1,0,98,0,0,0,0.0728149,22,6749.5,15,0,28,7.85547,11,10.3774,20.7547,60760.5,1,270,-1304,2,845,0,1
1672569900000,2023-01-01 10:45:00 ~ 10:59:59,900,Indoor-42,eMBB,S4/N12/C3,1,CSI-RS,-72,-10,21,8,0,20,1,0,98,0,0,0,0.0455933,14,6749.5,15,0,28,7.85547,11,10.3774,13.2075,60761.5,1,960,-363,2,1116,0,1
1672569900000,2023-01-01 10:45:00 ~ 10:59:59,900,Indoor-43,eMBB,S1/N1/C1,1,CSI-RS,-56,-10,40,8,0,20,1,0,98,0,0,0,0.0864258,26,6749.5,15,0,28,7.85547,11,10.3774,24.5283,60760.5,1,-598,1089,2,192,0,1
1672569900000,2023-01-01 10:45:00 ~ 10:59:59,900,Indoor-44,eMBB,S3/N12/C2,1,CSI-RS,-66,-10,26,8,0,20,1,0,98,0,0,0,0.0592041,18,6747.5,15,0,28,7.85547,11,10.3774,16.9811,60759.5,1,-361,-295,2,692,0,1
1672569900000,2023-01-01 10:45:00 ~ 10:59:59,900,Indoor-45,eMBB,S5/N1/C3,1,CSI-RS,-77,-10,40,8,0,20,1,0,98,0,0,0,0.0415955,13,6749.5,15,0,28,7.85547,11,10.3774,12.2642,60761.5,1,-2840,-1147,2,990,0,1
1672569900000,2023-01-01 10:45:00 ~ 10:59:59,900,Indoor-46,eMBB,S6/N12/C3,1,CSI-RS,-78,-10,21,8,0,20,1,0,98,0,0,0,0.117615,35,6749.5,15,0,28,7.85547,11,10.3774,33.0189,60760.5,1,-660,-1052,2,533,0,1
1672569900000,2023-01-01 10:45:00 ~ 10:59:59,900,Indoor-47,eMBB,S3/N12/C2,1,CSI-RS,-81,-12,3,8,0,20,1,0,37,0,0,0,0.0552063,17,6745.5,6,0.0964521,8,2.93633,19.5333,18.4277,16.0377,40507,1,-352,-106,2,624,0,1
1672569900000,2023-01-01 10:45:00 ~ 10:59:59,900,Indoor-48,eMBB,S7/N1/C3,1,CSI-RS,-91,-10,31,8,0,20,1,0,98,0,0,0,0.0695801,21,6749.5,15,0,28,7.85547,11,10.3774,19.8113,60760.5,1,675,-1194,2,496,0,1
1672569900000,2023-01-01 10:45:00 ~ 10:59:59,900,Indoor-49,eMBB,S5/N1/C3,1,CSI-RS,-76,-10,40,8,0,20,1,0,98,0,0,0,0.0415955,13,6749.5,15,0,28,7.85547,11,10.3774,12.2642,60761.5,1,-2717,-1184,2,886,0,1
1672569900000,2023-01-01 10:45:00 ~ 10:59:59,900,Indoor-50,eMBB,S2/N1/C2,1,CSI-RS,-73,-10,28,8,0,20,1,0,98,0,0,0,0.0864258,26,6749.5,15,0,28,7.85547,11,10.3774,24.5283,60759.5,1,1901,962,2,674,0,1
1672569900000,2023-01-01 10:45:00 ~ 10:59:59,900,Pedestrian-51,eMBB,S4/N12/C3,1,CSI-RS,-101,-13,0,8,0,20,1,0,14.43,0,0,0,0.0415955,13,6749.5,4,0.0687312,4,1.1564,15.3573,14.488,12.2642,39070.2,1,1510,282,2,392,0,1
1672569900000,2023-01-01 10:45:00 ~ 10:59:59,900,Pedestrian-52,eMBB,S5/N12/C3,1,CSI-RS,-50,-10,40,8,0,20,1,0,98,0,0,0,0.117615,35,6749.5,15,0,28,7.85547,11,10.3774,33.0189,60759.5,1,-2159,-994,2,298,0,1
1672569900000,2023-01-01 10:45:00 ~ 10:59:59,900,Pedestrian-53,eMBB,S7/N12/C2,1,CSI-RS,-76,-10,15,8,0,20,1,0,94,0,0,0,0.0592041,18,6749.5,12,0.0901927,23,7.52344,14,13.2075,16.9811,60760.5,1,1334,-1163,2,579,0,1
1672569900000,2023-01-01 10:45:00 ~ 10:59:59,900,Pedestrian-54,eMBB,S2/N12/C1,1,CSI-RS,-80,-10,15,8,0,20,1,0,94,0,0,0,0.0487976,15,6749.5,12,0.0901927,23,7.52344,14,13.2075,14.1509,60761.5,1,1441,1489,2,485,0,1
1672569900000,2023-01-01 10:45:00 ~ 10:59:59,900,Pedestrian-55,eMBB,S4/N1/C2,1,CSI-RS,-75,-10,17,8,0,20,1,0,92,0,0,0,0.36084,106,6749.5,13,0.0902918,25,7.36719,12,11.3208,100,60760.5,1,2658,-127,2,841,0,1
1672569900000,2023-01-01 10:45:00 ~ 10:59:59,900,Pedestrian-56,eMBB,S2/N1/C2,1,CSI-RS,-63,-10,35,8,0,20,1,0,98,0,0,0,0.0864258,26,6749.5,15,0,28,7.85547,11,10.3774,24.5283,60760.5,1,1627,1023,2,396,0,1
1672569900000,2023-01-01 10:45:00 ~ 10:59:59,900,Pedestrian-57,eMBB,S3/N12/C3,1,CSI-RS,-80,-10,14,8,0,20,1,0,77,0,0,0,0.0415955,13,6747.5,12,0.0896933,22,6.14062,12.3333,11.6352,12.2642,60758.5,1,-1264,-374,2,538,0,1
1672569900000,2023-01-01 10:45:00 ~ 10:59:59,900,Pedestrian-58,eMBB,S4/N1/C1,1,CSI-RS,-62,-10,40,8,0,20,1,0,98,0,0,0,0.117615,35,6747.5,15,0,28,7.85547,11,10.3774,33.0189,60758.5,1,1774,453,2,248,0,1
1672569900000,2023-01-01 10:45:00 ~ 10:59:59,900,Pedestrian-59,eMBB,S5/N12/C1,1,CSI-RS,-64,-10,15,8,0,20,1,0,94,0,0,0,0.0552063,17,6747.5,12,0.0901927,23,7.52344,14,13.2075,16.0377,60759.5,1,-1893,-444,2,416,0,1
1672569900000,2023-01-01 10:45:00 ~ 10:59:59,900,Pedestrian-60,eMBB,S6/N1/C1,1,CSI-RS,-69,-10,40,8,0,20,1,0,98,0,0,0,0.0864258,26,6749.5,15,0,28,7.85547,11,10.3774,24.5283,60759.5,1,-368,-356,2,731,0,1
1672569900000,2023-01-01 10:45:00 ~ 10:59:59,900,Pedestrian-61,eMBB,S1/N12/C3,1,CSI-RS,-86,-12,1,8,0,20,1,0,10.1089,0,0,0,0.0279999,9,6749.5,4,0.0733508,5,0.808141,8.95605,8.4491,8.49057,58898.5,1,-737,363,2,580,0,1
1672569900000,2023-01-01 10:45:00 ~ 10:59:59,900,Pedestrian-62,eMBB,S4/N1/C1,1,CSI-RS,-76,-10,40,8,0,20,1,0,98,0,0,0,0.120789,36,6749.5,15,0,28,7.85547,11,10.3774,33.9623,60760.5,1,1575,1159,2,975,0,1
1672569900000,2023-01-01 10:45:00 ~ 10:59:59,900,Pedestrian-63,eMBB,S2/N12/C1,1,CSI-RS,-57,-10,32,8,0,20,1,0,98,0,0,0,0.0487976,15,6749.5,15,0,28,7.85547,11,10.3774,14.1509,60761.5,1,1189,1228,2,182,0,1
1672569900000,2023-01-01 10:45:00 ~ 10:59:59,900,Pedestrian-64,eMBB,S7/N1/C1,1,CSI-RS,-60,-10,40,8,0,20,1,0,98,0,0,0,0.0864258,26,6749.5,15,0,28,7.85547,11,10.3774,24.5283,60760.5,1,829,-474,2,299,0,1
1672569900000,2023-01-01 10:45:00 ~ 10:59:59,900,Pedestrian-65,eMBB,S1/N1/C2,1,CSI-RS,-84,-10,33,8,0,20,1,0,98,0,0,0,0.0695801,21,6749.5,15,0,28,7.85547,11,10.3774,19.8113,60761.5,1,205,971,2,742,0,1
1672569900000,2023-01-01 10:45:00 ~ 10:59:59,900,Pedestrian-66,eMBB,S1/N12/C3,1,CSI-RS,-63,-11,5,8,0,20,1,0,20.6967,0,0,0,0.0279999,9,6747.5,7,0.0841315,11,1.65398,8.91877,8.41393,8.49057,58833.9,1,-961,646,2,499,0,1
1672569900000,2023-01-01 10:45:00 ~ 10:59:59,900,Pedestrian-67,eMBB,S6/N1/C3,1,CSI-RS,-75,-10,40,8,0,20,1,0,98,0,0,0,0.120789,36,6749.5,15,0,28,7.85547,11,10.3774,33.9623,60759.5,1,-712,-1073,2,585,0,1
1672569900000,2023-01-01 10:45:00 ~ 10:59:59,900,Pedestrian-68,eMBB,S2/N12/C1,1,CSI-RS,-61,-10,35,8,0,20,1,0,98,0,0,0,0.0487976,15,6749.5,15,0,28,7.85547,11,10.3774,14.1509,60761.5,1,1244,1433,2,382,0,1
1672569900000,2023-01-01 10:45:00 ~ 10:59:59,900,Pedestrian-69,eMBB,S2/N12/C3,1,CSI-RS,-92,-12,3,8,0,20,1,0,23.3511,0,0,0,0.0383911,12,6747.5,6,0.0964521,8,1.86874,12.5272,11.8181,11.3208,43753.2,1,-429,-340,2,2166,3,1
1672569900000,2023-01-01 10:45:00 ~ 10:59:59,900,Pedestrian-70,eMBB,S3/N12/C3,1,CSI-RS,-89,-12,4,8,0,20,1,0,34,0,0,0,0.0415955,13,6747.5,6,0.0904384,10,2.72739,16.238,15.3189,12.2642,40499,1,-641,237,2,356,0,1
1672569900000,2023-01-01 10:45:00 ~ 10:59:59,900,Pedestrian-71,eMBB,S2/N1/C2,1,CSI-RS,-65,-10,34,8,0,20,1,0,98,0,0,0,0.0895996,27,6745.5,15,0,28,7.85547,11,10.3774,25.4717,60745.5,1,1609,1051,2,377,0,1
1672569900000,2023-01-01 10:45:00 ~ 10:59:59,900,Pedestrian-72,eMBB,S1/N12/C3,1,CSI-RS,-77,-10,23,8,0,20,1,0,77.0056,0,0,0,0.0247955,8,6747.5,15,0,28,6.17715,8.66728,8.17668,7.54717,60742.5,1,-734,584,2,379,0,1
1672569900000,2023-01-01 10:45:00 ~ 10:59:59,900,Pedestrian-73,eMBB,S3/N1/C2,1,CSI-RS,-63,-10,40,8,0,20,1,0,98,0,0,0,0.0895996,27,6749.5,15,0,28,7.85547,11,10.3774,25.4717,60760.5,1,-798,-222,2,326,0,1
1672569900000,2023-01-01 10:45:00 ~ 10:59:59,900,Pedestrian-74,eMBB,S1/N1/C3,1,CSI-RS,-62,-10,40,8,0,20,1,0,98,0,0,0,0.0895996,27,6749.5,15,0,28,7.85547,11,10.3774,25.4717,60761.5,1,-995,758,2,483,0,1
1672569900000,2023-01-01 10:45:00 ~ 10:59:59,900,Pedestrian-75,eMBB,S7/N1/C2,1,CSI-RS,-61,-10,40,8,0,20,1,0,98,0,0,0,0.36084,106,6749.5,15,0,28,7.85547,11,10.3774,100,60759.5,1,1178,-722,2,263,0,1
1672569900000,2023-01-01 10:45:00 ~ 10:59:59,900,Pedestrian-76,eMBB,S1/N1/C2,1,CSI-RS,-67,-10,40,8,0,20,1,0,98,0,0,0,0.0695801,21,6749.5,15,0,28,7.85547,11,10.3774,19.8113,60761.5,1,-343,620,2,345,0,1
1672569900000,2023-01-01 10:45:00 ~ 10:59:59,900,Pedestrian-77,eMBB,S5/N1/C1,1,CSI-RS,-95,-10,27,8,0,20,1,0,98,0,0,0,0.0864258,26,6749.5,15,0,28,7.85547,11,10.3774,24.5283,60759.5,1,-1576,-640,2,385,0,1
1672569900000,2023-01-01 10:45:00 ~ 10:59:59,900,Pedestrian-78,eMBB,S2/N1/C1,1,CSI-RS,-71,-10,29,8,0,20,1,0,98,0,0,0,0.0695801,21,6749.5,15,0,28,7.85547,11,10.3774,19.8113,60760.5,1,1382,1441,2,417,0,1
1672569900000,2023-01-01 10:45:00 ~ 10:59:59,900,Pedestrian-79,eMBB,S5/N1/C2,1,CSI-RS,-68,-10,40,8,0,20,1,0,98,0,0,0,0.0864258,26,6749.5,15,0,28,7.85547,11,10.3774,24.5283,60760.5,1,-1196,-1021,2,714,0,1
1672569900000,2023-01-01 10:45:00 ~ 10:59:59,900,Pedestrian-80,eMBB,S1/N1/C1,1,CSI-RS,-85,-11,12,8,0,20,1,0,95,0,0,0,0.0895996,27,6749.5,11,0.0899071,20,7.59766,18,16.9811,25.4717,60760.5,1,-848,1207,2,433,0,1
1672569900000,2023-01-01 10:45:00 ~ 10:59:59,900,Pedestrian-81,eMBB,S5/N12/C1,1,CSI-RS,-81,-12,2,8,0,20,1,0,33.4,0,0,0,0.0592041,18,6749.5,5,0.0739636,6,2.64883,23.6,22.2642,16.9811,30384.5,1,-1707,-52,2,828,0,1
1672569900000,2023-01-01 10:45:00 ~ 10:59:59,900,Pedestrian-82,eMBB,S3/N1/C3,1,CSI-RS,-74,-10,40,8,0,20,1,0,98,0,0,0,0.0895996,27,6749.5,15,0,28,7.85547,11,10.3774,25.4717,60761.5,1,-1655,-361,2,821,0,1
1672569900000,2023-01-01 10:45:00 ~ 10:59:59,900,Pedestrian-83,eMBB,S1/N12/C1,1,CSI-RS,-64,-10,40,8,0,20,1,0,98,0,0,0,0.0895996,27,6747.5,15,0,28,7.85547,11,10.3774,25.4717,60759.5,1,-519,1358,2,451,0,1
1672569900000,2023-01-01 10:45:00 ~ 10:59:59,900,Pedestrian-84,eMBB,S2/N12/C1,1,CSI-RS,-72,-11,12,8,0,20,1,0,95,0,0,0,0.0487976,15,6749.5,11,0.0899071,20,7.59766,18,16.9811,14.1509,60761.5,1,1398,1212,2,231,0,1
1672569900000,2023-01-01 10:45:00 ~ 10:59:59,900,Pedestrian-85,eMBB,S4/N1/C3,1,CSI-RS,-73,-10,40,8,0,20,1,0,98,0,0,0,0.36084,106,6749.5,15,0,28,7.85547,11,10.3774,100,60761.5,1,1301,171,2,602,0,1
1672569900000,2023-01-01 10:45:00 ~ 10:59:59,900,Pedestrian-86,eMBB,S1/N12/C2,1,CSI-RS,-70,-10,13,8,0,20,1,0,43,0,0,0,0.0247955,8,6747.5,11,0.0899115,21,3.42773,7.5,7.07547,7.54717,60759.5,1,152,474,2,812,0,1
1672569900000,2023-01-01 10:45:00 ~ 10:59:59,900,Pedestrian-87,eMBB,S1/N12/C2,1,CSI-RS,-85,-10,21,8,0,20,1,0,66.5,0,0,0,0.0216064,7,6749.5,15,0,28,5.33984,7.5,7.07547,6.60377,60758.5,1,90,789,2,636,0,1
1672569900000,2023-01-01 10:45:00 ~ 10:59:59,900,Pedestrian-88,eMBB,S6/N12/C1,1,CSI-RS,-94,-12,4,8,0,20,1,0,69,0,0,0,0.120789,36,6749.5,6,0.0904384,10,5.50391,32.6667,30.8176,33.9623,60756.5,1,234,-111,2,1003,0,1
1672569900000,2023-01-01 10:45:00 ~ 10:59:59,900,Pedestrian-89,eMBB,S7/N12/C3,1,CSI-RS,-107,-11,5,8,0,20,1,0,67.5,0,0,0,0.0864258,26,6749.5,7,0.0841315,11,5.39453,28.5,26.8868,24.5283,45579.5,1,571,-1370,2,701,0,1
1672569900000,2023-01-01 10:45:00 ~ 10:59:59,900,Pedestrian-90,eMBB,S4/N12/C3,1,CSI-RS,-88,-11,9,8,0,20,1,0,58.5722,0,0,0,0.0415955,13,6747.5,9,0.0957555,17,4.69498,14.2502,13.4436,12.2642,47756.6,1,-17,-864,2,2211,4,1
1672569900000,2023-01-01 10:45:00 ~ 10:59:59,900,Pedestrian-91,eMBB,S5/N1/C3,1,CSI-RS,-63,-10,40,8,0,20,1,0,98,0,0,0,0.0415955,13,6749.5,15,0,28,7.85547,11,10.3774,12.2642,60760.5,1,-2346,-940,2,461,0,1
1672569900000,2023-01-01 10:45:00 ~ 10:59:59,900,Pedestrian-92,eMBB,S3/N12/C2,1,CSI-RS,-94,-13,1,8,0,20,1,0,24,0,0,0,0.0592041,18,6749.5,4,0.0733508,5,1.93652,20.6667,19.4969,16.9811,40511,1,-627,-376,2,548,0,1
1672569900000,2023-01-01 10:45:00 ~ 10:59:59,900,Pedestrian-93,eMBB,S3/N1/C1,1,CSI-RS,-75,-10,40,8,0,20,1,0,98,0,0,0,0.36084,106,6749.5,15,0,28,7.85547,11,10.3774,100,60758.5,1,-1320,932,2,941,0,1
1672569900000,2023-01-01 10:45:00 ~ 10:59:59,900,Pedestrian-94,eMBB,S5/N12/C2,1,CSI-RS,-89,-11,8,8,0,20,1,0,90,0,0,0,0.0864258,26,6749.5,8,0.0842386,14,7.17969,26,24.5283,24.5283,60759.5,1,-1299,-837,2,593,0,1
1672569900000,2023-01-01 10:45:00 ~ 10:59:59,900,Pedestrian-95,eMBB,S7/N12/C1,1,CSI-RS,-59,-10,40,8,0,20,1,0,98,0,0,0,0.120789,36,6749.5,15,0,28,7.85547,11,10.3774,33.9623,60759.5,1,864,-502,2,263,0,1
1672569900000,2023-01-01 10:45:00 ~ 10:59:59,900,Pedestrian-96,eMBB,S5/N1/C1,1,CSI-RS,-66,-10,40,8,0,20,1,0,98,0,0,0,0.0895996,27,6749.5,15,0,28,7.85547,11,10.3774,25.4717,60759.5,1,-1894,-339,2,521,0,1
1672569900000,2023-01-01 10:45:00 ~ 10:59:59,900,Pedestrian-97,eMBB,S2/N1/C3,1,CSI-RS,-66,-10,40,8,0,20,1,0,98,0,0,0,0.0592041,18,6749.5,15,0,28,7.85547,11,10.3774,16.9811,60761.5,1,1031,671,2,429,0,1
1672569900000,2023-01-01 10:45:00 ~ 10:59:59,900,Pedestrian-98,eMBB,S2/N12/C3,1,CSI-RS,-100,-12,2,8,0,20,1,0,17.2922,0,0,0,0.0383911,12,6747.5,5,0.0739636,6,1.38273,12.5015,11.7939,11.3208,43095.4,1,-407,-531,2,2277,5,1
1672569900000,2023-01-01 10:45:00 ~ 10:59:59,900,Pedestrian-99,eMBB,S3/N12/C3,1,CSI-RS,-86,-11,10,8,0,20,1,0,59.7144,0,0,0,0.0415955,13,6747.5,10,0.088032,18,4.774,13.5238,12.7583,12.2642,40525,1,-2590,-1023,2,1965,1,1
1672569900000,2023-01-01 10:45:00 ~ 10:59:59,900,Pedestrian-100,eMBB,S1/N12/C2,1,CSI-RS,-92,-12,4,8,0,20,1,0,15,0,0,0,0.0216064,7,6749.5,6,0.0904384,10,1.22754,7.5,7.07547,6.60377,60750.5,1,133,769,2,682,0,1
1672569900000,2023-01-01 10:45:00 ~ 10:59:59,900,Pedestrian-101,eMBB,S2/N1/C3,1,CSI-RS,-80,-10,40,8,0,20,1,0,98,0,0,0,0.0592041,18,6749.5,15,0,28,7.85547,11,10.3774,16.9811,60761.5,1,794,554,2,662,0,1
